NH,LOW_MAG,0.960609216573996
LOW_DEPTH,LOW_MAG,0.9300451519093901
NH,LOW_DEPTH,0.8656117126577266
LOW_MAG,LOW_DEPTH,0.808433642770902
LOW_DEPTH,NH,0.7696372541516798
LOW_MAG,NH,0.742420664353923
