latitude,longitude,depth,mag,year
17.8723,-66.8895,12.0,3.47,2020
18.854,-155.2098333,10.22,3.18,2020
17.9943,-66.8546,15.0,2.65,2020
17.9268,-66.9075,13.0,2.69,2020
18.015,-66.7378,12.0,2.58,2020
-7.2105,106.0961,98.35,4.3,2020
34.3953,25.9124,10.0,4.0,2020
-23.6258,-175.665,35.0,4.7,2020
-30.1858,-177.7814,35.0,4.6,2020
17.791,-66.9423,7.0,2.67,2020
-19.3628,-172.9245,10.0,4.6,2020
15.4107,119.6741,45.72,4.4,2020
17.9631,-66.8323,15.0,2.55,2020
18.8631667,-155.2206667,10.43,2.91,2020
-4.4944,144.5567,135.76,4.6,2020
6.7365,-73.0246,156.4,4.4,2020
18.9405,-155.1916667,7.73,3.09,2020
18.9003333,-155.2183333,11.09,2.65,2020
44.2303,-115.0429,10.0,2.8,2020
44.3446,-115.2295,10.0,2.6,2020
33.9549,25.5413,10.0,4.0,2020
34.2798,25.6683,10.0,4.1,2020
18.8913333,-155.1403333,8.84,2.78,2020
-6.817,130.0215,124.69,4.1,2020
17.9585,-66.8151,10.0,3.05,2020
50.8577,-176.3278,10.0,2.5,2020
-6.736,129.6303,160.4,4.6,2020
19.1763,-67.7591,10.0,3.43,2020
19.1935005,-155.4648285,33.27,2.89,2020
-6.3868,128.6598,364.18,4.1,2020
18.9206667,-155.1893333,10.69,3.34,2020
18.9051667,-155.1618333,10.8,2.72,2020
18.8638333,-155.1455,10.21,2.66,2020
-20.8147,-65.3204,333.82,4.3,2020
18.8975,-155.2165,11.25,3.0,2020
18.8835,-155.1731667,6.91,3.82,2020
49.9621,-177.965,10.0,2.6,2020
18.8995,-155.1823333,8.66,3.42,2020
60.2723,-150.9979,46.1,3.0,2020
2.3295,126.8192,35.0,4.4,2020
18.9198333,-155.1888333,10.68,2.79,2020
18.9215,-155.1806667,4.5,2.58,2020
17.9378,-66.8186,11.0,3.0,2020
34.135,25.595,10.0,4.4,2020
18.9118333,-155.1838333,5.41,2.6,2020
33.0118333,-116.0231667,9.89,3.3,2020
42.7922,145.5859,35.0,4.5,2020
50.8685,-176.3389,10.0,2.8,2020
18.9216667,-155.1786667,11.61,3.57,2020
18.9248333,-155.1883333,6.83,3.51,2020
-54.0852,3.1472,10.0,4.7,2020
1.2182,126.906,82.98,4.3,2020
18.9326667,-155.2161667,10.17,3.71,2020
44.338,-114.8726,10.0,2.6,2020
18.8818333,-155.2251667,11.06,2.66,2020
-20.8359,-176.2113,10.0,4.5,2020
18.8613,-155.1804,10.0,3.9,2020
18.9193333,-155.211,12.35,3.03,2020
44.3094,-114.9545,10.0,3.1,2020
50.9344,-176.4354,10.0,3.9,2020
18.9143333,-155.1885,10.78,3.31,2020
18.9166667,-155.1641667,6.01,3.38,2020
18.9345,-155.212,10.4,3.31,2020
19.044,-155.2446667,14.63,2.71,2020
37.4342,-115.5076,13.5,2.8,2020
18.9161667,-155.1991667,11.65,3.11,2020
13.6688,120.9248,206.32,4.1,2020
18.9158333,-155.1636667,8.96,2.74,2020
50.9785,-176.4967,10.0,3.8,2020
18.8723333,-155.2301667,11.35,2.84,2020
18.8995,-155.2251667,11.68,2.63,2020
-8.2887,116.1761,10.0,4.4,2020
18.8828333,-155.2063333,10.81,2.58,2020
18.8705,-155.2175,10.34,3.26,2020
18.8756667,-155.2046667,8.98,2.77,2020
50.8797,-176.3406,10.0,2.5,2020
7.8076,126.7425,43.4,4.7,2020
18.8808333,-155.2166667,10.46,2.98,2020
-22.6914,-68.4065,109.21,4.3,2020
35.7136667,-117.5521667,4.63,2.58,2020
51.7383,-179.6929,95.63,4.3,2020
18.8755,-155.219,10.73,3.77,2020
12.1678,-88.0941,35.0,4.4,2020
69.1053,-144.6723,6.0,2.6,2020
24.8084,94.1112,63.54,4.6,2020
18.8706667,-155.2185,11.03,3.72,2020
54.5212,-164.031,90.99,2.5,2020
50.976,-176.373,10.0,3.0,2020
18.8766667,-155.2203333,10.95,3.94,2020
-17.4901,-178.6863,588.52,4.2,2020
19.0433,-67.6105,7.0,3.16,2020
18.9035,-155.2205,10.98,2.75,2020
31.6581,-104.325,5.0,3.2,2020
19.0648,-67.7998,10.0,3.44,2020
38.0066667,-118.6993333,-0.66,3.1,2020
17.9435,-66.8865,7.0,2.6,2020
-24.8563,-179.022,461.88,4.3,2020
38.0055,-118.7035,-1.0,3.49,2020
17.9583,-67.0488,5.0,2.59,2020
18.2543,-155.1015,10.0,2.9,2020
7.8654,126.694,55.95,4.4,2020
52.0988,179.7686,178.93,2.5,2020
-15.9602,-75.1228,18.87,4.6,2020
17.9511,-66.7238,8.0,2.55,2020
-20.2348,-177.7139,505.35,4.5,2020
-3.3413,151.7585,4.56,4.4,2020
-6.5162,104.3559,44.31,4.4,2020
33.4975,-116.5041667,12.49,3.1,2020
-20.7886,-177.8613,440.74,4.1,2020
1.6086,126.3845,39.89,4.7,2020
18.8863333,-155.216,12.11,3.11,2020
-23.8918,-179.9839,496.75,4.3,2020
17.893,-66.8561,8.0,2.54,2020
-8.576,118.3763,131.64,4.5,2020
17.9516,-66.8743,12.0,2.77,2020
-31.0754,-178.1069,35.0,4.8,2020
17.9831,-66.8535,10.0,2.79,2020
33.0995,-92.6018333,11.8,2.76,2020
-6.8031,129.7951,112.43,4.2,2020
2.2436,95.0397,10.0,4.6,2020
-21.5076,-66.9104,241.17,4.3,2020
8.1429,123.142,10.0,4.4,2020
17.957,-66.6908,7.0,2.82,2020
4.4885,127.7075,110.71,4.5,2020
1.7185,126.363,26.7,4.3,2020
49.1706,150.9263,313.29,4.5,2020
41.0496667,-123.4158333,36.55,2.75,2020
33.023,-116.0171667,8.12,2.67,2020
34.2395,25.8929,10.0,4.0,2020
17.9421,-66.7036,7.0,2.57,2020
-9.4698,114.4352,38.63,4.2,2020
50.8727,-176.3122,29.26,2.8,2020
4.6012,127.6703,98.61,4.3,2020
16.695,-99.9524,10.0,4.0,2020
38.7468,127.036,10.0,3.8,2020
50.8965,-176.315,10.0,3.0,2020
50.9316,-176.3806,10.0,3.9,2020
37.6301667,-118.8825,4.98,2.79,2020
-18.0773,-178.0854,574.26,4.2,2020
37.8248,27.1448,10.0,3.0,2020
18.2325,-67.1436,22.0,3.28,2020
50.8412,-176.3385,29.21,2.5,2020
17.9096,-66.8513,14.0,2.89,2020
-6.2817,129.9092,10.0,4.5,2020
17.9621,-66.9608,6.0,2.82,2020
52.3118,-175.9482,209.99,3.3,2020
-5.4212,147.6519,133.15,4.5,2020
17.8918,-66.8596,11.0,2.65,2020
50.9404,-176.3961,23.12,3.6,2020
17.9701,-66.7156,9.0,3.58,2020
50.8835,-176.349,10.0,2.5,2020
50.9254,-176.3707,29.72,3.5,2020
37.4955,-118.5823333,10.87,2.78,2020
18.868,145.214,518.61,3.9,2020
51.4778,178.7309,62.01,2.6,2020
50.9006,-176.3751,25.65,3.1,2020
-7.001,104.9956,35.0,4.5,2020
9.783,125.6558,118.14,4.4,2020
17.9518,-66.9175,9.0,2.81,2020
-21.0933,-70.3676,43.69,4.5,2020
50.8405,-176.323,10.0,4.0,2020
50.8754,-176.3412,10.0,2.6,2020
40.6255,-119.3824,8.7,2.7,2020
19.0343,-67.8113,26.0,3.59,2020
8.4876,137.3559,10.0,4.2,2020
-55.7397,-29.9561,10.0,4.3,2020
61.9384,-150.9395,6.2,2.5,2020
-6.0689,130.0448,10.0,4.3,2020
34.0802,25.649,10.0,4.2,2020
41.9589,12.4815,10.0,3.1,2020
17.9103,-66.8513,8.0,3.09,2020
50.9287,-176.3755,10.0,3.6,2020
51.596,-175.9938,57.94,2.9,2020
-6.0613,129.9115,10.0,5.7,2020
31.0182,141.938,10.0,4.6,2020
33.0166667,-116.0243333,8.06,2.92,2020
18.9506,-66.3791,37.0,3.03,2020
36.3571,141.1273,31.0,5.8,2020
-23.0994,-179.0123,340.07,4.6,2020
-23.5885,-179.2478,542.68,4.5,2020
2.4112,-77.3265,92.49,4.5,2020
17.9548,-66.7276,6.0,2.56,2020
19.2315,-155.4101667,32.02,3.17,2020
51.527,-176.3354,35.0,2.9,2020
-21.5667,-179.3609,633.3,4.3,2020
-8.2846,115.7728,10.0,4.0,2020
28.4439,104.7976,10.0,4.5,2020
33.0183333,-116.0201667,10.16,4.54,2020
23.557,125.3745,10.0,4.3,2020
48.2531666666667,-122.666166666667,27.42,2.65,2020
33.9773333,-116.3,2.0,2.58,2020
17.9555,-66.9386,6.0,2.93,2020
19.113,-67.8181,26.0,3.58,2020
17.8686,-66.8933,12.0,2.5,2020
-22.7558,-68.0677,107.3,5.4,2020
36.5713,70.898,206.39,4.5,2020
17.8883,-66.8506,11.0,2.51,2020
40.7644,78.8217,10.0,4.6,2020
42.6331,-111.4922,10.0,2.9,2020
-18.1005,-178.4703,485.45,4.2,2020
36.6098,70.811,159.56,4.1,2020
17.934,-66.8966,10.0,2.54,2020
17.955,-66.9605,9.0,3.04,2020
17.9261,-66.8041,10.0,3.05,2020
38.3989,68.7961,10.0,3.6,2020
65.6812,-170.6222,11.7,2.7,2020
36.466,26.9077,141.14,4.0,2020
30.289,-103.3692,4.91,3.1,2020
-19.0713,-63.6603,10.0,4.3,2020
34.0958,25.8825,10.0,4.1,2020
44.2719,-114.9654,10.0,2.5,2020
17.9398,-66.9511,12.0,3.18,2020
17.9133,-66.8991,15.0,3.02,2020
34.1121,25.5399,10.0,4.6,2020
35.142,-85.883,6.48,2.78,2020
35.1405,-85.8918333,8.43,3.13,2020
28.7268,77.3516,10.0,3.7,2020
17.8763,-66.8876,12.0,3.18,2020
28.2007,104.7676,10.0,4.4,2020
56.3363,-148.7745,10.0,3.1,2020
-6.8105,129.7385,120.09,4.0,2020
77.3938,8.1733,10.0,4.4,2020
52.3486,-171.0142,35.0,3.4,2020
61.4185,-151.3955,87.9,3.5,2020
17.9621,-66.951,10.0,2.69,2020
-24.0541,-175.6803,35.0,4.8,2020
17.8725,-66.888,12.0,3.53,2020
44.4524,-115.2334,10.0,3.1,2020
44.4437,-115.2022,10.0,3.0,2020
-15.475,167.7418,100.08,4.2,2020
17.9303,-66.9821,10.0,2.52,2020
-18.594,-177.6226,580.28,4.3,2020
49.5422,-127.6367,10.0,4.8,2020
17.9871,-66.844,10.0,2.62,2020
-22.7006,-177.285,214.48,4.4,2020
44.4973,149.1062,34.02,4.4,2020
19.4003,121.2455,55.07,4.3,2020
34.8832,14.9461,10.0,4.6,2020
44.2881,-114.9161,10.0,2.8,2020
12.9961,142.9471,158.34,4.1,2020
-7.4434,128.0588,169.74,4.6,2020
44.3735,-115.1572,10.0,3.1,2020
-6.2336,151.1791,10.0,4.4,2020
-4.5648,137.6021,10.0,4.3,2020
1.8087,127.4596,136.84,4.6,2020
18.0201,-66.8313,13.0,2.83,2020
17.977,-66.9198,9.0,2.74,2020
-0.7289,-15.9629,10.0,4.6,2020
17.971,-66.7165,8.0,2.62,2020
-1.2324,119.6699,10.0,4.2,2020
-25.2852,-179.369,402.83,4.1,2020
-11.6223,165.1335,10.0,4.9,2020
17.966,-66.8821,9.0,2.69,2020
-19.1562,-69.0489,120.9,4.6,2020
19.4813333,-155.5938333,-1.07,2.83,2020
44.3288,-114.8871,10.0,2.9,2020
17.9181,-66.8485,12.0,2.71,2020
40.8098,78.4784,10.0,4.3,2020
-37.358,177.0802,197.24,4.3,2020
51.728,-175.65,70.33,3.1,2020
-55.5954,-28.2831,35.0,4.2,2020
14.0741,120.4703,99.16,5.3,2020
47.0127,-75.8523,15.64,3.6,2020
17.9245,-66.8411,15.0,2.6,2020
17.9628,-66.6711,6.0,2.74,2020
-7.3781,-75.7306,122.31,4.4,2020
44.3907,-115.1754,18.7,3.2,2020
-6.4466,154.3365,10.0,4.5,2020
13.6582,120.8441,215.1,4.3,2020
55.751,-161.7407,180.16,3.0,2020
40.8353,78.8624,10.0,5.3,2020
-56.4747,-27.7351,98.56,4.4,2020
44.2961,-115.1181,10.0,2.8,2020
54.3299,-163.4422,67.86,4.9,2020
44.4941,-115.2154,10.0,2.9,2020
10.5671,-62.5639,82.8,4.5,2020
-54.6006,158.6409,10.0,4.8,2020
44.3589,-114.8793,10.0,2.5,2020
42.2336,85.6398,10.0,4.4,2020
17.8373,-66.8661,12.0,2.87,2020
15.0052,122.5683,35.29,4.6,2020
-9.601,125.0443,10.0,4.6,2020
17.9523,-66.9548,12.0,2.6,2020
17.9775,-67.0003,11.0,2.51,2020
37.3556,20.5372,12.97,4.7,2020
5.5191,127.4807,135.53,4.2,2020
22.1166,68.963,10.0,4.1,2020
35.9566667,-117.3358333,3.19,2.93,2020
44.4566,-115.1654,10.0,3.0,2020
34.0262,25.4983,10.0,4.7,2020
-30.9322,59.5325,10.0,4.3,2020
53.2666,-169.0247,136.58,3.1,2020
-31.0427,59.235,10.0,4.4,2020
17.2423,145.3791,345.87,3.7,2020
-14.1846,65.9437,10.0,4.6,2020
17.9316,-66.8991,7.0,2.81,2020
17.8975,-66.8815,13.0,2.74,2020
44.282,-114.8183,10.0,3.1,2020
17.7576,-66.8365,8.0,3.27,2020
44.3287,-114.8675,10.0,2.9,2020
18.024,-66.7776,14.0,2.51,2020
17.9921,-66.8271,13.0,3.32,2020
-20.2065,168.6237,10.0,4.7,2020
-7.0159,129.4925,168.39,5.1,2020
17.9155,-66.8683,10.0,2.98,2020
12.4273,144.1535,10.0,4.5,2020
-5.6638,-76.6039,38.56,4.6,2020
44.3719,-114.8669,10.0,2.7,2020
17.9391,-66.9225,10.0,2.9,2020
-4.904,153.6307,63.29,4.7,2020
54.2338,-163.2456,35.0,2.6,2020
-8.7208,38.3767,10.0,4.2,2020
17.9486,-66.9515,11.0,3.07,2020
19.2003326,-155.4436646,35.38,2.57,2020
17.9286,-66.9338,6.0,3.0,2020
-22.4754,-68.2175,97.12,4.0,2020
42.2251,143.6587,58.32,4.6,2020
17.9373,-66.9553,12.0,3.31,2020
35.3048333,-118.5275,3.9,2.6,2020
33.7864,25.5857,10.0,4.5,2020
31.6386,-104.3052,5.0,2.8,2020
16.1041,119.6823,35.0,4.5,2020
-23.2153,-68.848,90.45,5.0,2020
44.3615,-115.2055,15.32,2.6,2020
-57.6602,-25.6255,35.0,4.1,2020
61.8514,-150.7583,53.3,2.8,2020
40.2721,141.6174,43.46,4.5,2020
-29.4394,76.5146,10.0,5.5,2020
-7.6571,106.312,43.05,4.4,2020
35.5598333,-117.4305,4.1,2.62,2020
17.8686,-66.8796,12.0,3.14,2020
18.1991,-68.0738,5.0,3.48,2020
61.5147,-149.9581,31.8,2.6,2020
13.1194,-89.7653,63.15,4.4,2020
44.1832,-115.1516,17.32,2.6,2020
0.2979,127.0296,133.11,4.3,2020
-7.0061,129.4918,135.4,4.2,2020
38.0556667,-118.7521667,4.01,2.88,2020
17.9703,-66.9305,7.0,2.57,2020
38.0472,-118.7414,6.02,3.7,2020
0.2128,99.9507,64.03,4.2,2020
19.2926,-67.759,5.0,3.43,2020
-6.9766,126.9426,412.08,4.3,2020
35.8937,21.7216,10.0,4.2,2020
13.1673,-88.6681,72.84,4.5,2020
44.3473,-115.1774,10.0,2.5,2020
2.1001,127.3113,93.51,4.2,2020
-16.9585,167.2962,10.0,4.7,2020
19.187,-67.8483,39.0,3.41,2020
44.2097,-115.0993,10.0,2.8,2020
44.1932,-115.0919,10.0,3.7,2020
59.9781,-153.0803,120.3,3.3,2020
17.9371,-66.8705,15.0,2.72,2020
19.0375,-67.8345,19.0,3.59,2020
-0.4173,67.2134,10.0,4.2,2020
17.9506,-66.9381,6.0,2.63,2020
-0.5137,67.2979,10.0,4.7,2020
61.37,-150.1189,23.5,2.5,2020
19.0153,-67.5808,5.0,3.31,2020
-26.9762,-175.7028,10.0,4.7,2020
-33.0683,179.4728,211.89,4.4,2020
-8.6843,114.5627,95.26,4.5,2020
12.3074,144.0025,10.0,5.2,2020
18.9868,-67.621,5.0,3.53,2020
-0.5674,67.3477,10.0,4.4,2020
2.6562,128.6343,225.66,4.3,2020
17.9536,-66.9695,10.0,2.59,2020
58.4115,-152.7699,53.6,3.1,2020
1.3928,126.335,54.27,4.4,2020
17.8705,-66.6153,5.0,2.68,2020
44.3624,-115.1821,13.09,2.6,2020
34.1239,25.5434,10.0,4.0,2020
51.7673,175.7699,35.0,3.0,2020
66.7464,-135.8906,13.7,2.7,2020
52.6456,-163.5862,35.0,3.2,2020
44.2967,-114.9312,10.0,2.9,2020
17.9745,-66.8725,11.0,2.77,2020
-49.1276,121.2254,10.0,4.6,2020
31.3855,128.7283,10.0,4.2,2020
17.9491,-66.8771,14.0,2.65,2020
34.0748,25.5656,8.37,4.9,2020
-8.6874,-74.9658,123.85,4.7,2020
31.8765,-115.7098333,8.83,2.63,2020
34.443,23.2361,24.39,4.4,2020
36.02666667,-98.0935,5.75,3.0,2020
30.9731,141.8437,10.0,4.6,2020
-55.5019,-29.3632,11.15,5.4,2020
59.9576,-153.2474,126.0,2.9,2020
33.9605,25.5045,10.0,4.0,2020
31.0463,141.9572,10.0,4.3,2020
31.0493,142.0912,10.0,4.5,2020
17.9955,-66.8458,12.0,2.53,2020
31.0275,141.9969,10.0,4.9,2020
1.4153,126.963,128.09,4.1,2020
17.9781,-66.9521,10.0,3.01,2020
41.2521667,-125.1815,4.19,2.91,2020
36.0003333,-120.563,4.64,2.81,2020
51.3979,-175.3347,35.0,2.8,2020
17.9495,-66.9418,6.0,3.26,2020
17.918,-66.7128,4.0,3.33,2020
14.7739,-93.7304,35.0,4.1,2020
-1.565,136.3932,32.22,4.4,2020
54.5612,-162.2587,35.0,3.9,2020
19.1028,-67.899,10.0,3.53,2020
35.7416,52.0512,10.0,4.6,2020
-18.6506,169.2483,241.28,4.4,2020
34.0776,25.6333,10.13,4.4,2020
17.9418,-66.9426,7.0,3.59,2020
36.5067,70.7139,195.78,4.4,2020
52.4746,-174.2021,194.1,3.1,2020
-5.5519,147.1481,208.33,4.0,2020
51.2601,179.8923,63.03,2.8,2020
5.636,124.9706,35.0,4.1,2020
34.0551,25.5735,16.05,4.1,2020
-14.2452,-75.7021,59.61,4.3,2020
50.9193,-177.8411,10.0,2.7,2020
-21.8754,-175.4457,43.58,4.4,2020
-17.5828,-13.8088,10.0,4.8,2020
66.2607,-157.2048,7.7,2.5,2020
-20.8903,-176.0714,382.02,4.2,2020
-30.0681,-176.4581,10.0,4.3,2020
37.7305,142.3587,22.78,4.1,2020
-22.8868,-68.1368,122.54,4.6,2020
44.2836,-115.0552,13.29,2.7,2020
34.0101,25.5388,10.0,4.3,2020
50.5807,-177.5505,10.0,2.6,2020
-4.1789,152.569,128.08,5.3,2020
30.0646,141.4799,52.75,4.6,2020
19.0585,-67.8778,25.0,3.32,2020
17.869,-66.8733,12.0,2.59,2020
54.6298,-160.1918,13.09,2.5,2020
17.9548,-66.823,12.0,2.98,2020
19.2256667,-155.3796667,33.5,2.99,2020
41.3206,80.785,10.0,4.6,2020
-4.4643,154.741,471.17,6.1,2020
36.5667,70.1433,207.69,4.2,2020
63.2421,-150.5618,127.3,2.5,2020
12.2526,-88.2843,52.02,4.4,2020
31.683,-104.38,5.0,3.1,2020
17.9743,-66.8418,15.0,2.63,2020
44.3076,-115.1796,10.0,2.5,2020
34.1096,25.5622,10.0,4.3,2020
-31.1935,-178.1926,35.0,4.5,2020
19.0985,-67.7078,6.0,3.14,2020
-7.6034,128.1773,156.96,4.3,2020
51.7864,-171.6787,38.69,3.4,2020
19.5358333,-156.2691667,41.11,3.73,2020
19.2583,-67.3868,5.0,3.2,2020
-7.3305,128.868,134.6,4.3,2020
19.1963,-67.2506,10.0,3.52,2020
36.4588333,-117.9756667,5.34,2.64,2020
52.479,-171.3082,56.77,3.7,2020
-2.8589,147.2208,10.0,4.6,2020
57.256,-154.9132,46.8,2.6,2020
51.4733,-179.386,17.13,2.6,2020
56.6017,-149.141,10.0,2.9,2020
52.2888,-174.3764,186.88,3.0,2020
-28.3994,-68.6187,91.69,4.2,2020
19.3618,-67.5251,69.0,3.56,2020
66.3126,-157.2149,7.9,3.6,2020
36.1041667,-117.5881667,1.34,2.77,2020
-4.4819,144.5176,174.78,4.0,2020
56.0269,-149.6471,22.17,2.8,2020
19.4725,-67.8821,10.0,3.99,2020
51.68,-179.7827,75.84,2.6,2020
51.4251,178.9286,35.0,2.7,2020
17.9806,-67.0391,4.0,2.95,2020
0.7472,124.6604,126.05,4.2,2020
-19.7702,-177.9097,624.72,4.3,2020
-5.7102,-76.6878,22.82,5.3,2020
-2.3695,139.0053,35.0,4.1,2020
18.2703,-67.0493,18.0,3.21,2020
51.3505,-176.1279,35.0,2.8,2020
61.171,-147.5398,9.7,3.1,2020
-62.3956,-158.5264,10.0,4.7,2020
56.1351,-149.6624,21.84,2.9,2020
17.935,-66.778,7.0,2.97,2020
-21.1325,-68.4677,145.32,4.1,2020
19.6142,-67.6243,10.0,2.6,2020
19.511,-67.7358,62.0,3.7,2020
19.4475,-67.7488,9.0,3.7,2020
19.5091,-67.6786,16.0,3.66,2020
41.0468333,-123.425,36.5,2.59,2020
-21.1788,-179.2217,621.39,4.4,2020
4.9122,94.8926,53.4,4.0,2020
19.3526,-67.813,52.0,3.48,2020
1.7971,127.3745,101.73,4.7,2020
-6.8015,127.4328,405.75,4.2,2020
19.3084,-67.8167,10.0,2.5,2020
19.5295,-67.7218,44.0,4.54,2020
19.3981667,-155.2591667,1.68,2.7,2020
44.5401,-115.2428,10.0,2.8,2020
53.9065,-164.252,35.0,2.8,2020
-3.5942,135.5446,32.83,4.3,2020
66.755,-153.7983,8.8,3.7,2020
-19.3548,-70.4824,63.51,5.1,2020
-3.3196,146.3554,10.0,4.3,2020
45.0596,-72.8946,14.1,3.1,2020
-6.8251,129.6712,92.84,4.3,2020
19.0753,-67.7473,29.0,3.25,2020
19.2215,-155.3973333,30.74,2.52,2020
-6.7761,129.7852,96.0,6.8,2020
17.9143,-66.8936,11.0,2.53,2020
34.1344,25.7417,10.0,4.0,2020
17.9451,-66.6981,6.0,3.16,2020
44.3253,-115.0757,10.0,2.6,2020
14.825,119.5216,10.0,4.3,2020
54.411,-163.8013,85.59,2.5,2020
16.6415,94.4169,10.0,4.1,2020
-12.4247,167.0099,217.02,4.4,2020
39.6837,73.9426,10.0,5.1,2020
29.9965,141.9218,10.0,4.4,2020
31.6568,-104.2395,5.0,2.6,2020
51.6028,-176.4318,48.43,3.5,2020
17.9785,-66.9661,5.0,2.61,2020
33.1885,-115.6158333,4.76,2.51,2020
33.1843333,-115.6156667,10.62,3.87,2020
18.0036,-66.765,12.0,3.23,2020
33.9024,48.1622,10.0,4.8,2020
44.3192,-116.1124,10.0,2.5,2020
17.963,-66.8371,9.0,3.09,2020
52.1858,-174.1425,184.65,3.1,2020
17.9253,-66.8943,12.0,3.21,2020
-29.6319,-71.3787,70.66,4.9,2020
17.9315,-66.5596,5.0,2.68,2020
33.9768,25.4742,10.0,4.0,2020
36.0201667,-120.581,4.48,2.82,2020
44.3769,-115.1881,12.96,2.5,2020
17.9595,-66.702,10.0,3.57,2020
17.9593,-66.6988,9.0,3.22,2020
65.7956,-166.2288,11.0,2.5,2020
7.4829,126.9386,21.1,4.5,2020
-26.902,26.7868,5.0,4.8,2020
0.7337,98.9523,69.34,4.4,2020
6.8426,-73.0651,150.7,4.0,2020
37.2172,71.2068,91.01,4.4,2020
34.9813333,-116.9368333,4.76,2.75,2020
6.7332,127.1491,46.83,4.8,2020
1.3944,126.4404,46.04,4.9,2020
19.2433,-67.3523,35.0,3.41,2020
17.9646,-66.699,10.0,2.68,2020
18.8116667,-155.8,34.75,3.85,2020
37.4606,141.7648,36.91,4.7,2020
47.9549,145.9385,460.86,4.0,2020
58.3019,-155.9462,159.2,2.6,2020
-15.2519,-172.8753,10.0,5.4,2020
-41.1873,-91.9236,10.0,4.5,2020
20.9941,94.4334,83.34,4.1,2020
64.8567,-172.9349,10.1,2.5,2020
-55.6683,-123.6579,10.0,4.4,2020
17.9458,-66.7215,7.0,2.68,2020
17.933,-66.8335,12.0,3.0,2020
-30.5982,-71.6626,36.46,4.6,2020
24.8146,141.1656,190.49,4.2,2020
63.3653,-145.1088,6.0,2.8,2020
53.5852,-164.7126,26.99,3.7,2020
51.0185,179.2993,26.85,3.4,2020
60.2785,-143.3193,3.6,2.9,2020
17.7881,-66.8671,4.0,2.54,2020
51.3424,-176.1637,35.0,3.0,2020
34.2221,25.5988,10.0,4.9,2020
-34.095,-71.2928,59.35,4.6,2020
35.5589,140.0548,71.19,5.1,2020
17.9308,-66.8488,15.0,2.62,2020
6.8361,-73.0526,153.61,4.7,2020
3.6181,-82.7074,10.0,4.6,2020
17.9313,-66.9291,6.0,2.55,2020
3.4362,-82.7429,10.0,4.7,2020
36.4585,-117.976,6.44,2.98,2020
-33.393,-179.0381,35.0,4.4,2020
17.9681,-66.843,11.0,2.6,2020
-52.2094,14.957,10.0,4.7,2020
17.9795,-66.7268,10.0,2.56,2020
17.9491,-66.9631,8.0,2.82,2020
-22.5572,-175.9878,66.81,4.6,2020
38.048,-118.747,4.47,2.55,2020
-22.101,-113.6626,10.0,4.6,2020
-31.8036,-67.4265,121.48,4.6,2020
44.3941,-115.1752,10.0,2.5,2020
33.9184,25.6299,10.0,4.2,2020
-2.0211,138.8976,22.98,4.5,2020
44.3872,-115.1797,10.0,2.8,2020
13.2784,-91.1182,8.0,5.5,2020
59.8857,-153.4691,133.6,2.5,2020
18.0103,-66.8356,16.0,2.56,2020
34.1194,25.6216,10.0,4.5,2020
34.1205,25.608,10.0,4.6,2020
34.1743,25.6517,10.0,4.3,2020
17.9378,-66.7138,7.0,2.71,2020
17.9646,-66.7448,9.0,2.76,2020
13.4865,-88.3318,202.67,4.7,2020
-15.546,-173.089,10.0,4.7,2020
-20.2511,168.7263,10.0,4.7,2020
36.4702,71.073,103.22,4.4,2020
19.0745,-67.5671,7.0,3.41,2020
-15.349,-173.1328,160.58,4.3,2020
17.8733,-66.8575,7.0,3.03,2020
-29.3284,-177.0267,10.0,4.5,2020
-17.7776,-175.0499,231.68,4.9,2020
-1.1753,126.8225,46.91,4.2,2020
32.1961,138.1223,352.42,4.2,2020
16.0837,-98.7191,10.0,4.1,2020
17.9135,-66.8636,14.0,2.57,2020
44.3012,-115.1447,10.15,2.6,2020
44.1051,-115.0654,10.0,2.5,2020
17.9065,-66.8515,12.0,3.12,2020
17.9545,-66.9138,9.0,2.55,2020
17.7298,-67.5111,20.0,3.37,2020
17.9118,-66.8578,14.0,2.87,2020
17.9111,-66.8618,13.0,2.69,2020
-8.0222,-74.5426,155.05,4.2,2020
17.9235,-66.8575,12.0,3.18,2020
17.9061,-66.8558,13.0,3.16,2020
-3.8751,140.3116,35.0,4.5,2020
66.0435,-174.7295,5.0,2.5,2020
17.9876,-66.708,10.0,2.6,2020
34.0466,25.8439,10.0,4.3,2020
17.9491,-66.7258,6.0,2.84,2020
4.9429,127.198,35.0,4.4,2020
51.4807,-176.198,35.0,2.7,2020
17.9896,-66.7296,10.0,3.1,2020
19.0145,-67.5373,10.0,3.56,2020
19.3405,-155.1323333,5.39,2.89,2020
-17.3429,-178.6937,516.53,4.1,2020
-56.8282,-141.9,10.0,5.3,2020
-59.7406,-25.9688,35.0,4.4,2020
-59.7522,-25.9636,24.5,4.5,2020
51.3302,179.2363,33.2,3.1,2020
10.1513,-60.9651,35.0,4.4,2020
10.1568,-60.8916,37.96,4.9,2020
23.9692,126.3486,10.0,4.5,2020
-24.9146,-179.4894,454.38,4.4,2020
63.0775,-150.501,104.3,3.0,2020
24.0637,126.271,10.0,4.4,2020
46.5719,153.2417,10.0,4.4,2020
8.0906,123.2348,10.0,4.3,2020
17.9405,-66.7371,8.0,2.54,2020
-52.4052,14.5609,10.0,4.6,2020
19.2296667,-155.424,32.39,2.5,2020
