latitude,longitude,depth,mag,year
-5.4569,151.2108,35.0,4.6,2020
-50.1426,161.8206,10.0,4.7,2020
17.7668,40.1795,10.0,4.6,2020
-2.6378,138.333,30.35,5.0,2020
35.0292,26.5522,10.0,4.7,2020
5.4425,126.5413,10.0,4.7,2020
-24.5726,-177.1885,123.64,4.6,2020
48.7584,125.2579,10.0,4.5,2020
16.707,-60.9801,28.75,4.6,2020
-9.6665,117.6614,35.0,4.9,2020
-55.9133,-27.6686,58.76,4.6,2020
5.5142,126.4618,10.0,4.7,2020
1.4169,128.1731,25.09,4.5,2020
5.3365,126.2525,10.0,4.7,2020
5.4894,126.559,10.0,5.1,2020
5.4543,126.5692,19.0,6.0,2020
-17.9104,-179.1057,601.43,4.6,2020
36.2822,141.8024,10.0,5.3,2020
-32.1743,-178.9588,10.0,5.1,2020
39.2544,21.497,10.0,4.7,2020
-7.2417,122.455,530.32,4.5,2020
-2.8517,139.1381,35.0,4.9,2020
32.7294,34.6646,10.0,4.5,2020
28.4281,142.64,10.0,4.6,2020
-1.0125,-15.9004,10.0,4.6,2020
-11.4448,166.4617,35.0,4.6,2020
18.6164,145.6374,189.6,4.5,2020
7.3359,73.6458,10.0,4.5,2020
20.0808,121.4611,35.0,4.5,2020
-6.2187,113.1164,592.59,4.5,2020
-6.0817,113.0778,592.42,6.2,2020
10.9808,-86.5492,35.28,4.7,2020
10.4997,-86.8703,10.0,4.9,2020
-54.597,158.7366,10.0,5.8,2020
-4.975,152.8843,21.45,4.5,2020
19.8937,-109.4208,10.0,5.2,2020
-4.4768,-77.4566,10.0,5.1,2020
-32.674,-177.9064,10.0,4.6,2020
-25.2755,-176.5491,35.0,5.1,2020
29.3724,142.4885,10.0,4.5,2020
-5.8126,-80.7451,42.07,5.0,2020
43.3158,146.1061,61.28,4.7,2020
-5.6659,133.5171,18.79,4.5,2020
52.0218,178.3938,117.61,4.9,2020
-22.886,-68.228,129.73,4.6,2020
36.5831,71.2477,128.66,4.9,2020
39.0383,27.8816,4.56,4.9,2020
38.9976,27.9416,10.0,4.5,2020
-9.0299,157.9045,10.0,5.1,2020
-9.0223,158.0414,10.0,4.6,2020
-17.8285,-174.5635,92.04,4.9,2020
-2.9566,130.3296,27.97,4.8,2020
-12.1254,166.6161,87.14,4.7,2020
17.8388,-66.8751,7.0,5.0,2020
-29.7192,-177.4813,30.82,5.1,2020
-33.204,-179.0863,35.0,4.5,2020
21.6826,144.2343,132.71,4.5,2020
-25.5952,179.2856,528.92,4.5,2020
-2.908,140.5412,35.0,4.7,2020
-37.708,176.6053,289.09,5.1,2020
-22.7575,-179.3519,500.36,4.5,2020
5.9479,126.1821,153.56,4.8,2020
-18.6978,169.7241,246.98,4.5,2020
-2.9017,139.6059,42.95,4.6,2020
10.1074,125.9419,54.09,4.6,2020
1.0382,91.8243,10.0,4.9,2020
-11.3644,166.7193,94.03,4.6,2020
19.3141,-68.5781,12.0,4.5,2020
15.7307,119.2637,10.0,4.5,2020
-9.3678,114.0841,60.72,4.6,2020
23.5082,121.5276,31.25,4.9,2020
24.1551,142.906,33.95,4.5,2020
-53.0884,-64.4668,10.0,4.5,2020
-0.2249,125.2118,35.0,4.9,2020
-5.1117,134.2057,27.07,5.0,2020
-18.1009,-179.2763,621.29,4.7,2020
10.6521,-86.0078,10.0,4.5,2020
-55.467,-26.5346,10.0,4.6,2020
-3.9899,152.278,174.91,4.8,2020
-14.4303,167.9693,10.0,4.7,2020
47.6357,152.8988,105.27,4.5,2020
-17.6891,-178.782,543.27,4.9,2020
-34.687,-178.7898,10.0,4.5,2020
27.5885,140.3477,468.95,4.5,2020
0.4656,-25.1482,10.0,4.6,2020
30.7564,104.536,10.04,4.8,2020
-31.9615,57.2744,10.0,4.6,2020
-24.8916,178.6707,578.54,4.5,2020
28.7324,130.0734,17.9,4.7,2020
-31.9116,57.5782,10.0,4.7,2020
-0.5274,-91.383,10.0,4.6,2020
-10.8544,165.7393,35.0,4.7,2020
-1.612,134.0077,35.74,4.9,2020
35.5343,138.7864,183.9,4.7,2020
53.3923,-35.2614,10.0,4.7,2020
-16.2478,-175.5027,305.54,4.6,2020
13.8186,-92.8609,10.0,5.6,2020
-61.9426,165.7901,10.0,4.7,2020
0.5935,120.6428,68.89,4.7,2020
39.2259,20.6196,9.33,4.9,2020
4.2195,126.8242,35.0,4.5,2020
-44.7055,-81.2487,10.0,5.0,2020
5.642,126.6651,88.83,4.5,2020
-26.6322,-176.1228,10.0,4.6,2020
6.7604,-72.9662,155.42,4.5,2020
28.9807,95.7207,10.0,4.9,2020
-2.9219,101.0474,62.54,5.0,2020
-19.3157,-174.5502,37.12,5.0,2020
-54.0488,-2.1754,10.0,4.7,2020
-11.4085,118.4269,10.0,4.7,2020
-24.4465,-66.9561,160.48,5.2,2020
-12.124,167.226,268.68,4.8,2015
20.7946,121.8654,10.0,4.5,2015
-8.791,67.6967,10.0,5.5,2015
28.6021,128.6377,10.0,4.5,2015
-58.7649,-25.3503,35.0,4.9,2015
28.3819,104.9701,10.0,4.6,2015
-24.3012,-67.1815,179.34,5.3,2015
36.7509,-98.0561,5.629,4.7,2015
28.5802,130.5664,10.0,4.7,2015
-32.6571,-178.2248,10.0,4.6,2015
-27.7211,65.1459,10.0,4.5,2015
54.5957,161.7682,39.69,4.6,2015
-23.4779,-64.5862,10.0,5.5,2015
-23.5597,-64.6521,11.0,5.8,2015
-5.3946,145.6593,77.77,4.7,2015
-32.5659,-177.9926,10.0,4.9,2015
-1.2886,-15.0428,10.0,4.5,2015
31.2913,129.2914,25.38,4.6,2015
4.1821,126.7656,32.15,4.6,2015
4.3272,126.6911,30.43,4.8,2015
38.8236,37.7358,10.0,4.9,2015
10.4635,-86.1935,20.97,5.0,2015
-5.2102,101.9759,26.75,4.5,2015
3.8456,126.8672,23.83,5.4,2015
3.7478,126.856,46.36,4.9,2015
-15.1735,-173.3397,35.0,4.8,2015
67.5441,142.8161,10.0,4.6,2015
17.1759,-96.7182,51.6,4.5,2015
6.7085,-72.9931,167.26,4.8,2015
4.6764,95.1419,62.82,4.7,2015
-7.0548,105.9999,51.34,5.4,2015
-18.8761,-177.7207,621.05,4.8,2015
3.6638,126.9528,68.56,5.2,2015
-33.5226,-178.6049,10.0,4.5,2015
15.2277,59.5266,10.0,5.4,2015
30.2947,131.3723,30.72,4.6,2015
4.0152,-71.2338,16.12,4.7,2015
3.8856,-71.1716,15.38,4.7,2015
-4.5927,149.6501,565.0,4.6,2015
52.6678,152.6998,510.12,4.7,2015
-32.1131,-69.425,110.99,4.5,2015
-30.6695,-71.8028,22.15,4.5,2015
-29.792,-177.3251,15.77,4.8,2015
-30.3688,-72.151,10.0,5.6,2015
-32.8168,-178.4571,20.67,4.5,2015
43.3856,146.4353,69.0,5.6,2015
53.3977,-35.3016,10.0,4.7,2015
25.2736,122.2064,211.97,4.6,2015
-9.3035,124.1779,95.87,4.5,2015
-24.74,-70.547,38.9,4.7,2015
-24.828,-70.6009,34.0,6.2,2015
-29.6421,-72.9361,10.0,4.6,2015
-26.4387,-177.1137,5.28,4.5,2015
26.3583,142.3203,16.23,4.5,2015
2.8539,96.5417,44.95,5.0,2015
40.2609,142.1778,35.0,4.6,2015
22.5864,94.9855,13.79,4.6,2015
13.0906,-88.9476,52.0,5.6,2015
34.8307,73.9303,5.0,5.0,2015
3.3151,127.0023,44.0,4.5,2015
56.0155,164.6224,32.92,4.6,2015
-8.3414,125.1383,12.68,4.7,2015
1.2033,126.8995,51.48,4.5,2015
-16.6128,-69.6631,191.77,4.5,2015
-17.3105,-172.2436,10.0,4.8,2015
27.1821,129.841,51.44,4.7,2015
-22.5164,170.4579,37.47,4.7,2015
-9.2924,-71.0944,616.98,5.1,2015
-23.5268,-64.7123,17.99,4.9,2015
52.7382,-34.3799,10.0,4.5,2015
-33.2228,78.0189,14.73,4.5,2015
-2.9967,137.4564,35.73,4.5,2015
0.8273,127.4389,18.04,4.5,2015
14.5326,55.0494,10.0,4.9,2015
14.6729,54.9941,10.0,4.5,2015
14.6905,55.0227,10.0,4.7,2015
-35.5757,179.8291,57.02,4.7,2015
14.6953,147.1518,10.0,4.6,2015
-6.3424,149.0441,69.45,4.6,2015
-38.8288,-73.4769,23.01,4.5,2015
-17.653,179.8426,604.12,5.1,2015
-9.7561,-71.2455,605.58,4.9,2015
-44.5375,37.5286,10.0,4.9,2015
-22.7174,171.2013,46.93,4.7,2015
-44.4834,37.7197,10.0,4.8,2015
-44.4858,37.0619,10.0,4.6,2015
-9.197,-71.2903,602.14,4.6,2015
-9.0648,-71.3216,602.6,4.9,2015
-9.1825,-71.2574,602.75,6.7,2015
-20.4777,-177.9697,544.63,4.9,2015
18.4226,-70.4733,10.0,4.8,2015
18.4436,-70.4394,10.0,4.6,2015
-4.7909,145.1454,187.15,5.1,2015
31.892,49.54,12.0,5.4,2015
-29.4391,-72.1716,10.0,4.6,2015
45.8505,154.3908,23.48,4.5,2015
-15.4057,167.6308,101.39,4.9,2015
1.4305,126.2904,33.16,5.7,2015
46.0633,154.2354,22.79,4.6,2015
26.4076,92.9745,54.52,4.7,2015
0.9064,99.3425,111.74,4.6,2015
-36.3058,52.9616,10.0,4.5,2015
4.2222,125.766,140.97,5.0,2015
-59.1726,148.5376,10.0,4.5,2015
-58.213,-25.3426,35.0,4.6,2015
-15.087,-172.937,10.0,4.8,2015
14.147,-91.2224,78.2,4.7,2015
8.8287,-40.3257,10.0,4.9,2015
-0.1635,29.7271,10.0,4.7,2015
-8.5343,-71.3759,629.34,4.7,2015
29.6929,89.8692,77.42,4.7,2015
31.4331,140.1479,124.67,5.0,2015
-15.6412,-71.9348,28.49,4.6,2015
-32.8814,-178.2975,10.0,4.5,2015
-11.0331,-70.8484,597.09,4.7,2015
12.3455,-86.4235,9.83,4.7,2015
-10.5573,-70.9903,595.15,4.6,2015
-31.7262,-71.9113,15.42,4.7,2015
-10.0598,-71.0184,620.56,7.6,2015
-10.5372,-70.9437,606.21,7.6,2015
-31.8698,-72.1952,10.0,4.6,2015
-14.3977,167.2039,151.11,4.8,2015
50.0877,156.9847,47.3,4.5,2015
2.9598,127.3223,49.83,4.5,2015
-0.0981,-17.834,10.0,5.5,2015
-6.5857,105.1308,65.41,4.5,2015
-22.5174,-176.9527,152.51,4.8,2015
-5.6329,147.5396,157.2,4.7,2015
40.406,73.1843,10.0,4.6,2015
-5.4551,150.4063,131.0,4.6,2015
18.7787,145.2659,586.88,6.0,2015
28.1552,84.7587,8.19,4.6,2015
38.731,20.5997,12.0,4.8,2015
-31.8014,-72.1266,10.13,5.0,2015
9.8462,124.2518,10.0,4.5,2015
-24.9676,-175.794,10.0,4.5,2015
-24.7604,-175.5726,10.0,5.4,2015
14.4779,-60.2711,60.03,4.6,2015
-24.8611,-175.0743,10.0,4.6,2015
-24.4826,-175.3194,10.0,4.5,2015
16.9762,-98.9116,34.0,5.6,2015
29.9046,63.8335,10.0,4.7,2015
-53.044,21.7676,10.0,4.9,2015
-8.563,122.0185,171.64,4.5,2015
-52.9876,22.0142,10.0,4.7,2015
-0.5147,98.0279,22.9,4.5,2015
-53.0412,22.0022,15.53,4.7,2015
-53.0308,21.789,10.0,5.0,2015
-25.0619,-176.7751,60.03,4.6,2015
-13.1562,167.3089,87.27,4.5,2015
4.1883,126.7915,40.04,4.6,2015
-16.2942,-173.7991,51.07,4.5,2015
-23.8979,-67.7123,116.66,4.8,2015
51.3713,-131.472,10.0,4.8,2015
26.3564,142.4517,23.42,4.5,2015
30.1349,138.5464,456.98,4.5,2015
26.3848,143.0181,10.0,4.6,2015
-23.642,-68.9069,91.53,4.9,2015
37.9935,100.3471,12.94,5.1,2015
8.5217,-71.3869,10.0,5.1,2015
-24.1913,-66.9729,173.96,4.6,2015
-20.0496,-177.7404,547.29,4.6,2015
36.4344,71.4233,102.0,5.7,2015
0.9075,127.3967,14.68,4.6,2015
-53.5121,141.0923,10.0,4.6,2015
-53.6562,140.4975,10.0,5.0,2015
-15.4027,-72.2418,109.52,4.9,2015
-5.3051,151.5518,69.76,4.6,2015
-15.4427,-177.8261,10.0,4.8,2015
-33.558,-179.1534,29.09,4.6,2015
42.7111,145.5811,32.52,4.8,2015
16.8532,-96.412,49.01,5.0,2015
-31.1315,-72.7697,10.0,4.6,2015
-58.9358,-25.5681,35.0,4.8,2015
51.6651,-131.0669,10.0,4.5,2015
51.6976,-131.0657,10.0,4.5,2015
-30.3684,-71.9595,10.0,4.7,2015
5.332,125.3755,199.04,4.8,2015
-8.8218,157.7765,28.9,4.9,2015
31.7801,141.7525,10.0,4.7,2015
42.8756,146.2574,33.35,4.9,2015
-33.8778,-178.8074,10.0,4.7,2015
36.4457,140.7421,44.07,4.7,2015
-30.5754,-71.7676,27.0,5.8,2015
-33.6295,-178.6491,10.0,4.9,2015
7.7611,-37.4945,10.0,4.5,2015
-29.9052,-64.5334,18.18,4.7,2015
-18.1159,-172.6092,10.0,5.3,2015
32.8,47.782,8.0,4.7,2015
-18.5175,-177.8017,561.66,4.5,2015
-8.2343,124.9384,10.0,4.9,2015
0.9944,127.5706,10.0,4.5,2015
22.82,143.6874,52.82,4.6,2015
-7.1484,129.9375,82.0,6.1,2015
3.0335,126.1049,92.21,4.8,2015
26.3512,142.572,10.0,4.8,2015
1.0465,127.5112,14.54,4.5,2015
0.9434,127.432,14.76,4.5,2015
5.8702,126.2123,70.63,4.5,2015
0.8917,127.3361,10.0,4.7,2015
49.474,155.1944,76.39,4.6,2015
38.7285,20.4759,10.0,4.7,2015
41.8168,71.3791,25.61,4.5,2015
38.7558,20.4745,10.0,4.7,2015
-11.6407,165.5124,10.0,5.1,2015
-6.5955,-80.5214,53.41,4.6,2015
-7.4351,105.3205,28.57,4.8,2015
-7.4127,105.2713,10.33,4.8,2015
8.5039,-71.3647,10.0,4.8,2015
-24.2325,-66.8573,184.48,4.6,2015
0.9969,127.4844,10.0,5.1,2015
38.63,20.58,11.0,4.7,2015
26.4535,142.5325,10.0,4.9,2015
-8.7535,111.4457,73.58,4.7,2015
26.2904,142.6789,10.0,5.1,2015
26.3565,142.6429,14.0,5.8,2015
38.47,20.49,12.0,4.8,2015
40.4008,73.2169,16.0,4.5,2015
0.888,127.4376,27.7,4.5,2015
38.792,20.578,10.2,4.5,2015
0.9017,127.5123,22.51,4.6,2015
3.8006,125.7646,47.32,4.8,2015
26.4033,142.5844,8.23,4.7,2015
-24.834,-175.6302,10.0,4.6,2015
-41.1742,85.4381,10.0,4.8,2015
9.1957,138.387,10.0,4.6,2015
38.2437,142.5743,29.52,4.5,2015
-24.5736,-175.939,10.0,5.1,2015
-40.1615,45.4756,15.47,4.6,2015
31.2239,128.8522,16.87,4.7,2015
-7.6355,-13.5566,10.0,5.2,2015
51.7942,158.5809,66.16,4.9,2015
37.5286,141.4337,56.03,4.9,2015
-30.3513,-72.1178,8.21,4.5,2015
36.6602,-98.4594,5.914,4.7,2015
-22.6119,-66.6313,201.66,4.9,2015
39.4007,75.6292,10.0,4.7,2015
-58.6674,148.7758,10.0,4.9,2015
27.8525,85.6776,16.51,5.0,2015
-32.5327,-176.6813,39.55,5.1,2015
38.72,20.63,10.0,4.5,2015
48.5714,154.4045,60.14,4.6,2015
25.4361,105.8459,15.92,4.6,2015
32.2382,140.2387,119.65,4.5,2015
-32.3212,-177.9799,10.0,4.9,2015
2.7042,127.8802,101.44,4.5,2015
-23.7003,-178.7947,531.5,4.5,2015
31.2078,128.9892,10.0,4.5,2015
-9.0922,158.5218,10.0,4.5,2015
-9.048,158.507,10.0,5.1,2015
-8.8994,158.4217,12.59,6.8,2015
38.7338,20.5977,5.1,4.6,2015
-6.328,103.6635,29.7,5.1,2015
38.5707,141.8841,63.23,4.6,2015
38.72,20.63,8.0,4.9,2015
31.0852,128.5119,10.0,4.7,2015
38.8407,20.5551,10.0,5.0,2015
-4.6682,103.5931,114.05,5.0,2015
71.1891,-64.3506,18.0,4.5,2015
-19.3273,-69.2998,99.76,4.7,2015
38.5792,20.3775,10.0,4.7,2015
31.3706,128.961,27.5,5.1,2015
3.3885,125.8783,46.48,4.6,2015
-6.2339,154.3834,75.78,4.5,2015
-8.4715,158.9241,32.05,4.6,2015
-6.4635,130.2773,116.0,5.2,2015
51.4547,-178.261,49.83,4.7,2015
32.1192,95.0279,10.0,4.6,2015
-17.6288,-13.8058,10.87,4.7,2015
-11.6408,166.7226,228.61,4.6,2015
-32.7215,-177.5047,10.0,4.6,2015
17.3205,147.2823,10.0,4.7,2015
40.4282,73.0012,52.09,4.8,2015
40.3762,73.2038,18.0,5.6,2015
-32.5893,-177.9374,10.0,4.5,2015
1.525,126.4945,10.0,5.0,2015
38.6843,20.5176,10.0,4.8,2015
38.7,20.61,10.0,4.7,2015
14.766,-92.393,81.2,4.5,2015
53.4215,170.464,29.77,4.7,2015
38.65,20.56,9.0,5.1,2015
38.67,20.6,11.0,6.5,2015
-2.2959,-79.2828,86.31,4.9,2015
-24.078,-66.9775,167.89,4.5,2015
-21.154,-68.486,130.8,4.7,2015
38.4685,144.7801,26.31,4.6,2015
-10.1705,167.2033,35.0,4.8,2015
-51.8761,29.0352,10.0,4.8,2015
-5.8931,129.9553,198.98,4.5,2015
-30.2895,-72.0155,7.8,4.6,2015
48.3334,154.2439,34.0,5.9,2015
-24.8078,-176.0107,35.0,5.0,2015
-14.7784,171.7248,618.39,4.5,2015
19.1347,145.5709,174.42,4.5,2015
-24.7576,-175.9418,35.0,4.7,2015
8.4345,-77.1074,36.31,4.6,2015
-30.2537,-177.2053,10.0,4.7,2015
-26.4512,67.7857,10.0,5.0,2015
18.5404,120.8356,10.0,4.6,2015
-40.1089,78.3091,10.0,4.5,2015
-56.448,-25.7512,10.0,4.5,2015
1.0142,127.4989,10.27,4.5,2015
31.1872,128.9206,10.0,4.8,2015
-18.7515,-69.7705,78.14,4.7,2015
52.1042,173.5959,31.27,5.1,2015
-7.7677,119.0045,10.0,4.6,2015
17.8398,-81.8219,6.71,5.8,2015
-19.7248,-177.9871,586.8,4.5,2015
52.7303,158.8293,72.76,4.5,2015
42.4365,143.1909,101.81,4.8,2015
36.5049,70.3388,208.78,4.6,2015
6.9908,94.2723,9.16,4.5,2015
6.6724,94.3491,10.0,4.6,2015
-14.4913,167.7726,120.19,4.6,2015
-20.077,-173.1411,23.51,4.7,2015
13.714,93.5448,47.89,4.5,2015
-19.1472,169.4151,246.93,4.5,2015
1.4253,-101.1799,10.0,4.5,2015
-23.7875,-66.5467,193.09,4.5,2015
31.9194,128.8519,10.0,4.8,2015
-24.7658,-175.7978,35.0,5.0,2015
13.0808,-89.5142,48.09,4.5,2015
-10.3648,124.0569,28.53,4.5,2015
5.106,127.3145,107.56,4.8,2015
31.3033,128.812,10.0,4.5,2015
31.3303,128.853,10.0,5.1,2015
31.4417,128.8428,10.0,5.7,2015
42.8784,145.9612,41.5,4.7,2015
6.8326,94.5324,10.0,5.3,2015
-4.7654,134.0536,10.0,4.8,2015
-14.6238,167.314,101.04,4.5,2015
5.6331,125.6676,199.76,4.5,2015
49.7758,155.8104,63.01,4.6,2015
8.5222,-71.378,9.22,4.8,2015
37.9417,143.8515,27.37,5.2,2015
-0.9978,-15.8881,10.0,4.7,2015
31.2782,128.9344,6.69,4.7,2015
7.2168,-34.2684,10.0,5.3,2015
31.4544,128.8805,10.0,4.6,2015
-18.6977,169.4655,272.26,4.6,2015
-15.9928,-172.2099,10.0,4.5,2015
31.0207,128.7986,10.0,4.9,2015
31.0009,128.8729,12.0,6.7,2015
78.3627,7.9475,10.0,4.6,2015
-11.6362,166.3818,54.08,4.5,2015
-59.1712,-25.489,35.0,4.9,2015
17.3148,147.1537,10.0,5.1,2015
17.2747,147.2067,16.0,5.4,2015
-6.2435,151.7219,65.5,4.7,2015
-5.5339,147.3388,213.9,4.5,2015
-14.7776,167.3995,132.84,4.6,2015
-18.3852,-177.9154,574.69,4.5,2015
-8.5041,-75.9471,117.56,5.0,2015
-29.8492,-64.4985,27.0,5.6,2015
8.5049,-39.3122,10.0,4.6,2015
38.9715,141.6055,72.69,4.5,2015
-23.1599,179.1194,553.08,4.5,2015
1.2116,126.4641,42.03,4.8,2015
6.9315,94.5431,10.0,4.5,2015
-57.1491,-23.8509,31.7,4.5,2015
-16.0641,-72.0127,92.31,4.5,2015
-20.6351,-178.0146,495.01,4.6,2015
-6.2676,103.8153,46.32,4.7,2015
51.5005,-175.0682,39.43,5.2,2015
-5.827,109.1681,29.75,4.5,2015
51.5948,158.5146,64.86,4.7,2015
15.947,147.5872,33.61,4.7,2015
-6.4825,106.8627,126.02,4.7,2015
-21.2054,-11.2728,10.0,4.5,2015
-20.3673,-11.6383,10.0,4.5,2015
-7.2493,128.93,126.0,5.8,2015
1.5536,127.2926,96.71,5.2,2015
-8.8165,157.9403,10.0,4.9,2015
-29.8726,-72.0211,7.09,4.6,2015
48.4332,149.0523,388.38,5.0,2015
-18.2602,-176.5766,10.0,4.7,2015
-20.0072,-177.3924,347.7,4.6,2015
21.9657,144.9068,58.85,5.3,2015
24.5786,122.7938,95.89,4.9,2015
21.6219,143.0796,295.79,4.6,2015
29.1915,130.6763,48.27,4.6,2015
9.692,-85.6755,36.12,5.1,2015
-8.9416,110.2187,83.02,5.5,2015
-4.8754,68.7603,10.0,4.5,2015
-9.0857,-108.6939,10.0,4.7,2015
-58.4465,-26.1183,77.17,4.6,2015
54.389,-161.6609,44.53,4.6,2015
-29.4213,-71.9434,13.62,4.5,2015
-29.6498,-72.0946,10.0,4.6,2015
-29.4756,-72.0461,12.07,4.5,2015
-29.4848,-72.1007,13.0,4.6,2015
-29.6624,-72.148,10.0,4.5,2015
-9.1387,-108.6442,10.0,5.6,2015
-15.1554,-173.3621,6.93,4.6,2015
-29.4492,-72.046,10.0,4.5,2015
-29.6666,-71.9728,13.32,4.8,2015
-29.5259,-72.1018,10.0,5.1,2015
-29.5097,-72.0585,10.0,6.9,2015
-29.4928,-72.0767,10.0,4.5,2015
-29.4824,-72.1149,11.62,4.6,2015
-29.4658,-71.9288,10.0,5.1,2015
-29.4089,-71.9035,15.16,4.8,2015
-29.495,-72.0618,10.0,4.8,2015
-29.4681,-71.928,10.0,4.9,2015
-29.5598,-72.1101,10.0,5.1,2015
-29.5067,-72.0068,12.0,6.9,2015
6.2386,147.6443,13.0,5.6,2015
-15.8396,-177.353,425.03,4.5,2015
-9.2994,123.6056,94.58,4.5,2015
-22.2254,-68.7099,109.34,5.3,2015
6.3208,94.6633,10.0,4.5,2015
6.8776,94.4887,10.0,4.5,2015
42.9327,143.7727,124.25,4.5,2015
-55.9183,-27.7955,115.53,4.6,2015
24.7549,122.3144,8.85,4.5,2015
-32.8126,-178.4042,10.0,4.9,2015
39.6775,143.0095,29.7,4.8,2015
-30.8045,-71.3706,43.18,4.6,2015
-0.0296,123.2648,140.11,4.7,2015
-20.8714,-178.763,598.17,4.5,2015
-9.3091,67.14,10.0,4.7,2015
51.4111,-172.9033,44.4,5.0,2015
-35.2727,-15.4316,10.0,4.9,2015
-10.8734,161.5189,10.0,4.6,2015
8.5547,-71.3658,12.36,4.6,2015
-16.8428,-14.2548,10.68,4.7,2015
17.9689,147.0349,48.79,5.0,2015
51.6394,-173.0746,15.0,6.5,2015
-29.4608,-72.217,10.0,4.5,2015
-38.9789,176.2182,90.96,4.5,2015
51.6702,-173.5042,44.14,4.7,2015
51.5547,-173.4601,40.82,4.7,2015
36.7176,71.3622,185.69,4.6,2015
-6.9837,150.7989,10.62,5.1,2015
-12.8474,166.8516,112.11,4.8,2015
6.4078,94.8019,10.0,5.5,2015
-32.0125,179.6347,435.4,4.5,2015
6.6272,94.7965,10.0,4.7,2015
6.5052,94.725,10.0,4.9,2015
6.5379,94.6341,12.58,4.8,2015
6.6385,94.8281,10.0,4.6,2015
6.5806,94.6421,10.0,4.7,2015
6.5177,94.8833,11.83,5.3,2015
-23.5755,-68.9458,101.0,5.3,2015
15.4869,146.9004,38.18,4.5,2015
-33.0899,-178.0858,10.0,4.5,2015
-56.0487,-27.3138,75.06,5.1,2015
-7.8249,117.4771,15.75,4.7,2015
-5.1746,131.7043,52.28,4.7,2015
6.9108,94.4761,10.0,4.8,2015
7.1265,94.6264,10.0,4.7,2015
6.984,94.534,10.0,5.6,2015
6.7839,94.5809,10.0,4.5,2015
6.8607,94.4746,10.0,4.6,2015
6.7698,94.7617,10.0,4.7,2015
7.2222,95.0085,10.0,4.5,2015
6.9335,94.7617,10.0,5.2,2015
6.8431,94.648,10.0,6.6,2015
6.8531,94.4869,10.0,4.9,2015
13.6415,-90.6574,52.0,4.6,2015
6.8647,94.5865,10.0,4.5,2015
4.8501,95.9685,10.0,4.7,2015
6.861,94.5069,10.0,4.7,2015
6.9641,94.6742,8.19,4.7,2015
48.3955,154.7527,49.53,5.2,2015
-24.9515,69.9229,10.0,4.9,2015
27.8368,66.8906,10.0,4.9,2015
7.1016,94.7563,10.0,4.6,2015
0.9913,127.568,10.0,4.6,2015
6.8777,94.4633,10.0,4.9,2015
6.9036,94.7105,10.0,4.7,2015
6.679,94.4431,10.0,5.1,2015
7.1209,94.7661,10.0,4.7,2015
6.9647,94.8632,10.0,4.5,2015
6.769,94.479,9.75,5.2,2015
-4.5589,153.3947,99.56,4.7,2015
6.9391,94.6642,10.0,4.7,2015
6.7923,94.6065,10.13,5.1,2015
6.982,94.6815,10.0,4.9,2015
7.1355,94.8839,10.0,4.8,2015
51.5941,-172.8644,37.79,4.7,2015
51.5345,-172.9785,20.0,5.7,2015
7.3995,95.4292,22.56,4.6,2015
7.0389,94.7215,20.48,4.9,2015
51.5002,-172.9113,16.0,5.6,2015
6.8782,94.5455,8.0,5.5,2015
7.1453,94.7714,10.0,4.7,2015
6.7934,94.3555,20.48,4.7,2015
6.9822,94.6259,19.56,4.6,2015
0.7863,98.8905,69.0,5.7,2015
-17.3194,-69.4287,159.86,5.7,2015
-23.4387,-179.8079,514.6,4.5,2015
-0.1994,97.0556,25.3,4.5,2015
1.5948,126.5761,37.1,5.2,2015
-31.4284,-72.0284,8.15,4.6,2015
-41.404,-16.4665,10.0,4.8,2015
-10.1753,111.1987,10.0,5.0,2015
16.4895,119.8464,37.0,5.5,2015
-30.558,-177.6491,10.0,4.6,2015
8.5,-71.3982,12.37,4.9,2015
8.5663,-71.3353,5.0,4.5,2015
35.9067,139.9683,107.5,5.0,2015
49.4412,154.3747,114.31,4.6,2015
5.3892,125.5322,134.97,4.9,2015
-30.7227,-71.3904,42.0,5.7,2015
-30.7911,-71.4521,42.26,4.9,2015
7.8683,127.1026,57.07,4.6,2015
-18.2309,-174.0869,10.0,5.3,2015
-56.0312,-27.6116,116.78,4.8,2015
-30.9278,-71.7906,34.67,4.6,2015
-30.8412,-71.3703,43.23,4.6,2015
-30.8796,-71.4519,46.0,6.8,2015
-29.4642,-72.3015,13.0,6.2,2015
8.4672,-71.3957,15.12,5.3,2015
-6.093,105.2293,39.93,4.9,2015
-27.8002,65.0476,10.0,4.5,2015
-3.0708,137.4409,45.15,5.0,2015
-17.6296,167.8993,23.99,4.5,2015
-30.0303,-72.055,8.85,4.8,2015
-29.986,60.3143,10.0,4.7,2015
16.5675,-95.8796,48.73,5.0,2015
15.6233,-95.0999,30.39,4.8,2015
7.2054,125.5855,31.15,4.7,2015
52.0276,-169.2611,10.0,4.5,2015
-19.9878,-68.9608,112.59,4.6,2015
-20.1536,-173.5532,10.0,5.0,2015
-30.1424,-72.2616,8.49,5.4,2015
-6.2647,147.5641,86.12,5.0,2015
-30.3772,-72.0536,11.51,4.5,2015
-14.7174,-75.9653,23.6,4.5,2015
52.278,-169.4998,22.17,4.7,2015
52.27,-169.449,18.83,5.3,2015
-48.8637,121.0784,10.0,4.5,2015
11.906,143.2976,10.0,4.8,2015
