latitude,longitude,depth,mag,year
54.3747,-161.649,35.0,2.6,2022
36.7349,69.793,300.149,4.2,2022
40.3495,-123.5185,33.05,4.32,2022
20.5026,145.331,9.964,4.5,2022
4.978,126.4278,77.164,4.5,2022
20.4285,144.9385,9.883,4.4,2022
-6.192,129.7216,134.281,4.2,2022
44.029,146.7052,80.924,4.2,2022
31.64319288,-104.2129973,7.622631836000001,2.8,2022
11.5884,93.1518,90.086,5.1,2022
17.9746666666667,-66.4051666666667,11.65,2.67,2022
18.3921666666667,-67.6698333333333,9.36,3.2,2022
65.5386,-149.9088,14.6,3.1,2022
-3.8259,-103.6223,10.0,5.4,2022
-32.014,58.0314,10.0,4.3,2022
-31.9012,57.9153,10.0,4.2,2022
-31.6923,57.9037,10.0,4.4,2022
-29.0777,-176.3869,10.0,5.2,2022
18.2896666666667,-64.7241666666667,100.87,3.2,2022
56.0592,-156.281,45.5,3.1,2022
57.242,-148.8108,10.1,2.8,2022
31.66128988,-104.2241581,8.008251953,3.367831862,2022
-20.6725,-178.3118,580.859,4.3,2022
-31.8445,57.7763,10.0,4.8,2022
-24.5213,-179.9879,481.985,4.1,2022
60.9391,-150.2337,49.4,3.7,2022
-30.2419,-179.2976,351.249,5.1,2022
37.4183,37.142,10.0,4.1,2022
51.1251,-174.2608,10.0,3.6,2022
-18.1454,-178.6686,546.701,4.3,2022
-15.496,-172.8589,10.0,4.6,2022
38.0721,-118.8638,12.7,2.5,2022
38.0658333,-118.8585,10.77,2.63,2022
40.1221667,-121.401,14.26,2.68,2022
-6.3451,129.8943,180.029,4.3,2022
31.6480198,-104.212762,7.648339844,2.9,2022
-17.985,-178.251,600.801,4.5,2022
19.4233333333333,-155.2745,0.23,2.67,2022
7.4997,-82.4048,10.0,4.5,2022
20.827,120.2179,10.0,4.9,2022
17.0431,147.0294,39.214,4.9,2022
50.9564,-179.5279,10.0,3.0,2022
7.6901,-82.3342,20.0,6.7,2022
39.5664,143.3458,26.558,4.2,2022
37.3677,37.2943,10.0,4.3,2022
62.9741,-149.2989,71.1,3.1,2022
2.2054,126.9293,61.549,4.1,2022
61.6579,-149.9444,36.6,2.6,2022
51.8453,178.5554,104.577,3.3,2022
31.9225,-118.2288333,5.8,3.79,2022
-54.3145,5.2386,10.0,4.8,2022
32.3641,78.6637,10.0,4.5,2022
19.0656666666667,-66.4163333333333,14.62,3.26,2022
54.8709,-161.7647,91.419,2.8,2022
19.3904991149902,-155.274993896484,1.05999994277954,2.58,2022
19.1313333333333,-66.073,23.02,2.97,2022
18.9311666666667,-64.9896666666667,25.18,2.96,2022
31.5256667,-115.78,17.2,2.59,2022
19.154167175293,-155.515502929688,12.7399997711182,2.93,2022
39.334,78.2297,10.0,4.9,2022
-17.7291,-178.249,579.361,4.2,2022
20.3304,144.6918,10.277,4.6,2022
-42.6033,83.8598,10.0,4.2,2022
20.4205,144.5438,9.997,4.3,2022
2.1576,127.4388,110.948,4.1,2022
35.4713,-3.4838,15.504,4.5,2022
-6.5032,129.9101,137.607,3.9,2022
19.1574993133545,-155.470336914062,30.1000003814697,2.68,2022
-42.8543,83.8203,10.0,4.7,2022
53.2344,-160.4954,10.0,3.1,2022
19.1354999542236,-155.492004394531,6.55000019073486,2.5,2022
2.582,128.2283,243.98,3.7,2022
53.0721,-166.8399,35.0,2.5,2022
-18.1337,-178.38,591.304,4.2,2022
51.6459,-178.4601,86.207,2.7,2022
48.3291,9.0124,10.0,3.4,2022
51.1628,-178.1797,35.0,3.1,2022
56.1324,-161.7989,218.833,2.8,2022
4.3584,-87.5675,15.0,6.3,2022
2.8228,128.1359,149.834,4.4,2022
58.3674,-155.8822,156.0,2.8,2022
54.4375,-165.886,118.376,2.7,2022
18.3415,-64.049,44.0,3.48,2022
-6.2346,67.9788,10.0,4.5,2022
37.5195,-118.8795,5.76,2.83,2022
55.7101,-155.6811,40.0,3.4,2022
8.5225,-82.7389,36.33,4.3,2022
41.5143,142.1205,63.513,4.3,2022
-7.3654,-14.004,10.0,4.6,2022
31.64293987,-104.2175697,6.260107422,2.5,2022
51.8383,-175.5362,35.0,2.7,2022
15.312,-93.0455,84.69,4.2,2022
57.0277,-156.1487,66.2,2.5,2022
51.9813,178.1486,141.978,2.8,2022
-19.3621,-177.5172,577.546,4.2,2022
-31.65,179.9646,233.415,4.0,2022
40.1855,83.2142,10.068,4.9,2022
11.14,-85.8124,84.229,4.2,2022
50.8596,-179.213,10.0,3.9,2022
54.4169,-161.2798,19.232,3.0,2022
50.8733,-179.2016,10.0,4.6,2022
-55.8445,-27.8971,102.49,4.5,2022
13.117,142.707,155.668,4.2,2022
6.5205,127.0703,11.012,4.3,2022
-24.5333,-67.0415,160.112,4.1,2022
-59.4886,-25.9339,35.0,4.9,2022
-4.3646,125.3462,459.85,5.0,2022
38.1836,-117.8566,7.5,2.9,2022
19.1636657714844,-155.361663818359,30.3299999237061,2.7,2022
35.946,139.0914,130.395,4.5,2022
8.855,126.8371,35.0,5.0,2022
-25.4423,-69.3187,112.167,4.0,2022
-21.5894,33.3723,10.0,4.4,2022
-32.7012,-71.3196,57.896,4.4,2022
54.6979,-165.4407,185.187,2.8,2022
19.1200008392334,-155.483337402344,13.0200004577637,3.29,2022
60.7514,-146.5982,7.2,2.9,2022
60.8101,-146.5819,15.0,3.1,2022
18.7536666666667,-67.1246666666667,13.55,3.19,2022
-12.3242,166.6075,65.097,4.3,2022
-5.8848,130.7579,97.04,4.0,2022
59.6586,-152.6713,82.3,3.6,2022
52.0438,-170.7604,35.0,2.8,2022
-20.4822,-175.5551,9.8,4.3,2022
-20.6239,-175.2234,11.152,4.7,2022
17.9403333333333,-66.2535,6.91,2.64,2022
19.1458339691162,-155.488327026367,1.85000002384186,2.82,2022
55.4648,-156.7614,3.9,2.7,2022
52.2941,-170.4763,45.87,3.8,2022
51.9887,-179.9769,165.802,3.2,2022
5.1459,127.4719,152.79,4.4,2022
51.2191,179.9671,35.0,3.0,2022
20.0361,143.9206,10.0,4.3,2022
19.1706657409668,-155.469161987305,30.5200004577637,2.58,2022
-33.2468,78.0487,10.0,4.3,2022
19.1725006103516,-155.466827392578,31.5300006866455,2.56,2022
32.00028938,-103.8287224,7.725463867,3.3,2022
-39.5628,-75.0152,10.0,4.2,2022
-10.27,124.9641,10.0,4.1,2022
54.8858,162.9926,10.0,4.4,2022
22.8755,95.9272,10.0,4.6,2022
52.0258,-170.9196,35.0,2.7,2022
-24.3086,-67.0509,167.372,4.3,2022
-8.5202,118.8494,140.174,4.9,2022
-22.295,170.0714,10.0,4.4,2022
19.132833480835,-155.485336303711,11.9700002670288,2.76,2022
64.9644,-150.5988,19.7,2.6,2022
19.1331672668457,-155.490997314453,11.75,2.64,2022
-15.9468,167.599,24.773,4.5,2022
18.3345,-68.8763,106.0,3.98,2022
31.68204991,-104.4070829,6.234399414,2.5,2022
19.1159992218018,-155.503173828125,9.19999980926514,2.55,2022
-7.3364,128.8389,165.26,5.2,2022
53.2936,-166.544,30.442,2.6,2022
12.0884,143.8884,10.0,5.1,2022
-0.2555,132.532,37.214,4.1,2022
38.765,-122.7143333,1.69,3.14,2022
6.877,-73.0918,150.275,4.4,2022
54.0574,-165.0476,77.857,2.6,2022
-17.1955,-175.201,259.517,4.6,2022
63.7677,-23.406,10.0,4.2,2022
18.6246666666667,-66.6811666666667,13.56,2.97,2022
4.5128,-87.4089,10.0,4.6,2022
52.487,-169.4541,16.521,2.5,2022
51.1258,-178.255,35.0,2.6,2022
41.272,142.7164,41.983,4.4,2022
37.8901,142.0877,60.307,4.4,2022
55.4918,-156.6353,14.1,2.5,2022
26.5794,141.3613,10.0,4.6,2022
11.3285,-85.6861,181.138,4.6,2022
-21.5982,-66.9101,219.922,4.2,2022
66.2926,-135.5541,28.1,3.3,2022
18.2341,146.5822,62.662,4.9,2022
38.7928333,-122.7543333,0.76,2.55,2022
19.1658325195312,-155.511505126953,-0.0199999995529652,2.79,2022
-17.9941,-178.3217,595.588,4.1,2022
19.7079,-109.258,10.0,4.6,2022
45.4,81.303,51.372,4.0,2022
-16.4557,-173.4852,66.468,4.5,2022
52.2018,-168.3242,10.0,3.3,2022
39.6415,-107.4845,4.677,2.9,2022
37.6899,139.6229,155.263,4.2,2022
50.3201,-177.2279,10.0,2.8,2022
52.8371,-167.4497,35.0,2.5,2022
19.1105003356934,-155.504837036133,11.5299997329712,2.71,2022
-7.4961,127.7187,122.072,4.5,2022
53.9202,-35.1129,10.0,4.3,2022
13.7707,120.7593,193.741,4.4,2022
54.0066,-35.3277,10.0,4.4,2022
53.8934,-35.414,10.0,4.4,2022
36.1438333,-121.605,11.15,2.65,2022
-41.1607,80.7871,10.0,4.6,2022
53.9351,-35.1474,10.0,4.5,2022
37.9036,27.2683,10.0,4.1,2022
37.8719,27.2544,10.0,4.2,2022
61.3746,-149.818,28.8,3.6,2022
58.3094,-150.5819,12.4,2.7,2022
53.7345,-164.0279,35.0,2.7,2022
53.9983,-35.1749,10.0,4.6,2022
-5.7048,153.4272,10.0,4.2,2022
53.9641,-35.1563,10.0,4.6,2022
-30.6937,-71.4308,49.501,5.0,2022
6.7912,-73.0398,161.151,4.7,2022
53.9158,-35.2831,10.0,4.3,2022
53.9156,-35.2255,10.0,4.4,2022
-31.7218,-69.2736,127.382,4.0,2022
-17.9573,-178.4474,600.921,4.2,2022
8.8115,126.302,92.983,4.5,2022
53.9206,-35.2345,10.0,4.4,2022
53.9126,-35.3231,10.0,4.5,2022
38.3019,39.0543,10.0,4.0,2022
17.8668333333333,-66.902,12.69,2.64,2022
44.3322,-115.1751,10.0,3.4,2022
3.0931,127.8285,59.494,4.3,2022
51.9568,178.1079,137.902,2.9,2022
-49.79,30.1156,10.0,4.7,2022
33.4506667,-116.888,12.71,2.56,2022
-7.1054,129.5886,150.098,4.3,2022
18.5099,145.2832,590.306,4.3,2022
53.8318,-163.5511,35.0,2.6,2022
18.541,-68.9241,130.0,4.18,2022
-47.6727,165.4435,34.814,4.1,2022
54.681,-156.8582,31.6,2.9,2022
17.954,-66.503,11.28,2.73,2022
50.3312,-176.7579,36.239,2.5,2022
17.9513333333333,-66.5116666666667,10.9,2.53,2022
10.9992,125.3315,92.019,4.7,2022
19.716,-68.0738,15.0,3.85,2022
18.1576,-68.1286,92.0,3.66,2022
17.9298333333333,-66.7521666666667,7.17,2.59,2022
44.7143,-114.4203,10.0,2.6,2022
17.902,-66.8833333333333,6.2,2.59,2022
-5.6431,148.3372,159.607,4.3,2022
51.6662,177.7901,58.76,2.9,2022
63.687,-23.2428,10.0,4.9,2022
63.8067,-23.5058,10.0,4.5,2022
14.8239,42.4381,10.0,4.4,2022
41.5463333,-125.266,10.0,2.89,2022
4.2095,-87.6316,10.0,4.3,2022
19.4291666666667,-155.6225,0.46,3.11,2022
17.9361666666667,-66.8796666666667,12.36,2.65,2022
59.7369,-153.1277,106.6,4.3,2022
57.7134,-137.7683,12.0,2.8,2022
39.4049,71.7652,6.782,4.3,2022
6.7576,126.1418,219.855,4.5,2022
-12.108,162.8844,10.0,4.5,2022
-57.8814,-25.0549,26.627,4.3,2022
10.3169,-86.165,10.0,4.5,2022
-18.4248,-69.2668,130.736,5.2,2022
16.521,-100.0397,10.0,4.2,2022
21.4323,121.1857,10.274,5.0,2022
0.0157,123.4561,140.893,5.0,2022
2.3806,128.5169,228.926,4.3,2022
-5.0776,153.4975,63.553,4.6,2022
37.8919,143.4936,10.0,4.2,2022
-7.3976,128.611,140.804,4.1,2022
-12.7146,-76.7555,46.78,4.2,2022
-17.5321,-178.4309,533.088,4.2,2022
33.5679,81.8588,10.0,4.7,2022
-3.0965,130.4648,10.0,5.0,2022
1.1661,-85.3114,10.0,4.5,2022
59.8158,-152.9026,102.6,2.9,2022
1.2052,-85.3768,10.0,4.4,2022
1.1825,-85.29,10.0,4.6,2022
64.7423,-140.7093,10.0,3.0,2022
28.1981,142.8817,10.0,4.3,2022
62.2394,-149.3182,44.9,2.5,2022
62.1093,-149.6504,45.7,3.3,2022
37.6993,92.2723,10.0,4.5,2022
-20.6169,-178.4693,580.326,4.4,2022
18.9738330841064,-155.426162719727,35.0299987792969,2.69,2022
-16.8949,-173.4005,10.0,4.9,2022
66.4296,-171.095,3.7,2.8,2022
18.5208333333333,-66.366,47.39,3.12,2022
17.6062,120.6537,10.0,4.4,2022
37.3056667,-121.6731667,6.66,2.94,2022
37.3115,-121.672,8.38,5.06,2022
-55.3423,-28.2064,31.108,4.4,2022
17.5951,120.8901,10.0,4.5,2022
51.8228,-177.7532,6.443,2.6,2022
26.3746,67.4179,10.0,4.4,2022
23.2938,103.3142,10.0,4.5,2022
17.6115,120.7362,9.704,4.3,2022
24.2574,-108.5207,10.0,3.9,2022
18.344,146.5484,67.606,4.5,2022
17.4879,121.2195,10.172,4.7,2022
-17.3494,-178.6885,557.911,4.6,2022
17.6609,120.8147,6.0,6.4,2022
-2.5274,140.3635,25.856,4.3,2022
8.1873,126.5518,78.118,5.1,2022
23.9714,122.4638,37.203,4.2,2022
-18.2195,-177.9896,633.695,4.5,2022
17.9245,120.7668,40.491,4.7,2022
17.7907,120.8663,29.034,4.8,2022
51.7411,-176.7801,72.35,3.0,2022
37.3106667,-121.6751667,8.05,3.54,2022
-24.0889,-66.9654,177.18,5.1,2022
41.9665,144.7814,22.883,5.3,2022
42.0197,144.8843,10.0,4.6,2022
53.8112,-163.0536,10.0,3.3,2022
-19.2691,-175.8308,211.964,4.5,2022
38.5471667,-119.534,4.12,3.05,2022
63.1308,-150.6538,116.6,3.5,2022
53.7649,-164.5379,35.0,2.5,2022
17.7404,121.0695,10.0,4.1,2022
-22.3698,172.727,35.0,4.4,2022
-4.7937,-80.5835,59.377,4.4,2022
40.6753333,-125.5781667,9.62,2.76,2022
8.1693,-39.0774,10.0,4.6,2022
-24.2416,-66.9726,200.466,4.0,2022
17.5682,120.5783,10.0,4.5,2022
53.7379,-166.9141,78.157,3.4,2022
37.3163333,-121.6811667,7.98,2.72,2022
55.4096,166.4422,10.0,4.9,2022
2.7339,128.3889,213.146,4.5,2022
54.6249,-156.7079,1.2,3.2,2022
54.8088,-156.8156,9.2,3.0,2022
30.1836,131.2196,29.854,4.9,2022
1.5655,126.0339,9.698,4.4,2022
-6.9503,148.4962,10.0,4.1,2022
-15.5121,-174.9582,249.331,4.4,2022
12.1069,-88.2284,28.113,4.5,2022
18.02,-66.7863333333333,12.09,2.55,2022
31.67492506,-104.3714882,7.622631836000001,2.6,2022
4.3199,62.6724,10.0,4.5,2022
-17.2443,-174.9127,229.546,4.5,2022
19.383,-155.493333333333,7.11,2.51,2022
-9.0628,116.9722,36.167,4.3,2022
-5.7919,149.6614,105.232,4.3,2022
-58.626,-26.123,110.822,4.8,2022
-5.4335,154.1573,143.329,4.4,2022
52.0929,104.2721,13.528,4.5,2022
18.0103333333333,-66.7866666666667,13.09,2.85,2022
-58.7769,-26.1414,79.0,6.3,2022
54.1272,-162.8508,35.0,2.6,2022
51.989,-170.632,35.0,3.5,2022
54.6364,-159.7981,23.548,3.3,2022
63.0611,-150.8958,119.2,2.5,2022
33.9898333,-116.9996667,15.02,2.66,2022
-21.88,-179.0496,526.761,4.4,2022
37.8099,141.7906,52.495,4.4,2022
29.691,129.754,10.109,4.5,2022
18.6045,-66.7886666666667,13.32,2.7,2022
53.6716,-163.4008,35.0,2.6,2022
11.8962,143.7119,10.0,4.8,2022
11.9472,-62.1935,140.349,4.5,2022
51.7594,104.8622,10.0,4.5,2022
53.7826,-164.1224,35.0,2.7,2022
53.7441,-158.2734,10.0,3.2,2022
54.5561,-159.7486,18.577,2.6,2022
20.1966,94.4057,64.331,4.4,2022
33.0002,-105.9296,5.0,3.0,2022
31.4883,141.6452,10.0,4.6,2022
12.9199,-89.2059,35.0,4.2,2022
56.3161,-148.6681,10.0,2.7,2022
17.9958333333333,-66.7845,14.48,2.72,2022
11.2024,125.2628,10.0,4.3,2022
36.5876667,-81.0625,2.96,2.59,2022
-21.1887,-178.6346,632.569,4.1,2022
17.9018,-68.536,63.0,3.8,2022
27.9667,142.9268,10.0,4.2,2022
18.7788,146.4254,73.817,4.3,2022
18.1653333333333,-67.1543333333333,23.48,2.74,2022
17.9326666666667,-66.858,12.87,2.56,2022
53.9214,-35.2825,10.0,4.4,2022
53.8052,-35.2916,10.0,4.6,2022
53.725,-35.236,10.0,4.5,2022
31.61366151,-103.9955853,8.509558105,2.5,2022
51.0376,-177.7729,35.0,3.1,2022
-20.1283,-178.4718,597.899,4.5,2022
17.0315,147.1025,35.106,4.1,2022
-57.9742,-23.6748,10.0,4.7,2022
53.7695,-164.1055,28.714,2.6,2022
33.6383333,-116.7436667,13.64,2.85,2022
33.6378333,-116.7423333,13.73,2.75,2022
17.8718,120.8512,35.369,4.9,2022
-3.4223,145.3795,10.0,5.1,2022
51.9182,-177.9861,9.619,2.8,2022
53.7348,-163.0211,35.0,2.9,2022
-18.0285,-178.1627,589.046,4.3,2022
32.2923,142.9069,15.463,4.5,2022
69.5193,-144.1152,16.1,2.7,2022
54.9212,-161.6476,69.066,2.6,2022
16.2819,-99.0344,10.0,4.9,2022
53.6539,-162.8793,35.0,2.9,2022
41.9079,144.7601,30.253,5.0,2022
53.703,-162.9751,27.136,3.1,2022
54.3997,-162.0828,35.0,2.8,2022
51.2506,-174.2375,35.0,2.7,2022
-30.7625,-177.559,10.0,4.7,2022
51.2888,-174.2354,35.0,2.8,2022
-30.6642,-177.4879,10.0,4.6,2022
35.6548333,-117.4845,2.06,2.62,2022
53.495,-162.7041,35.0,3.0,2022
65.6244,-144.8816,13.4,2.5,2022
18.7713333333333,-66.1568333333333,44.93,3.29,2022
36.551,-89.6845,9.19,2.81,2022
46.7091,152.5744,68.693,5.2,2022
18.9416666666667,-65.026,41.31,3.18,2022
18.9956,-65.079,15.0,4.03,2022
18.2568,-103.4911,10.0,4.1,2022
18.9193,-68.7746,156.0,3.67,2022
41.9588,145.1402,10.0,4.4,2022
28.3409,139.3456,464.529,4.0,2022
-6.3226,150.476,10.0,4.3,2022
19.4271666666667,-155.253333333333,20.34,3.01,2022
-10.8125,119.3419,10.0,4.5,2022
-38.6896,176.2349,100.243,4.7,2022
-6.4282,146.8361,110.646,4.5,2022
-3.0452,142.2299,36.609,4.4,2022
55.089,-159.3832,9.484,3.8,2022
82.805,116.9637,10.0,4.5,2022
-31.4653,-177.9758,10.0,4.6,2022
37.6091667,-118.8613333,2.61,2.53,2022
67.4774,-169.5694,19.6,2.7,2022
56.4667,-149.8034,10.0,2.7,2022
-20.1715,-177.7731,511.663,4.5,2022
-25.4116,-177.5569,164.391,4.6,2022
-6.3676,-80.6395,58.797,4.2,2022
2.1717,128.9647,10.694,4.8,2022
-6.4687,130.1201,152.045,4.1,2022
44.4567,146.6705,136.913,4.7,2022
19.4748333333333,-155.601666666667,-0.93,2.61,2022
40.3113333,-124.3686667,28.88,3.66,2022
-7.2159,121.2322,10.0,4.6,2022
18.0263,-68.4605,83.0,4.58,2022
-15.7651,-177.4699,426.895,4.4,2022
16.0132,-99.2206,10.0,4.0,2022
16.3235,-98.9935,11.217,5.0,2022
17.9426666666667,-66.9356666666667,11.72,2.55,2022
57.7191,-153.8993,61.1,3.1,2022
-12.1864,134.6878,10.0,4.1,2022
-20.3966,-178.359,548.47,4.5,2022
32.2375,142.6886,10.0,4.4,2022
28.58093262,-98.70013787,15.11303711,3.3,2022
28.4463501,-98.7611443,6.627237956,3.0,2022
56.6844,-169.0544,11.919,4.7,2022
58.2384,-154.0541,66.6,2.5,2022
59.0202,-136.6179,21.5,2.7,2022
43.1735,-126.5005,10.0,3.2,2022
37.8092,77.8729,10.0,4.2,2022
12.4974,143.1045,95.643,4.3,2022
-24.289,-67.1749,196.827,4.4,2022
-56.6383,-25.5181,10.0,4.3,2022
-24.2018,-67.0643,178.631,4.2,2022
36.3023333,-89.4693333,6.1,2.73,2022
13.3638,144.1795,138.463,4.2,2022
-9.858,160.299,37.482,4.0,2022
56.2804,-156.4786,46.4,2.8,2022
18.1908333333333,-67.0328333333333,18.65,2.58,2022
-15.3605,-76.3331,10.0,4.6,2022
18.9008333333333,-64.7816666666667,20.96,3.12,2022
-4.0126,-80.7856,42.031,4.5,2022
54.8839,-160.267,39.721,4.9,2022
32.4002,142.7771,10.0,4.0,2022
0.9895,-27.9791,10.0,4.8,2022
